87.67225953672607,88.56719624558683
88.53139785872155,89.4263345675823
89.390536180717,90.28547288957776
90.22645454806394,91.1213912569247
77.3625996727805,78.25753638164126
78.24495794942449,79.13989465828524
79.10409627141996,79.99903298028072
79.96323459341542,80.85817130227618
128.77157926461723,129.666515973478
129.6307175866127,130.52565429547346
130.5130758632567,131.40801257211746
131.34899423060364,132.2439309394644
46.526499899537875,47.421436608398636
47.38563822153334,48.2805749303941
48.24477654352881,49.13971325238957
49.08069491087574,49.975631619736504
108.19869944602313,109.09363615488388
109.0578377680186,109.95277447687936
109.91697609001406,110.81191279887481
110.77611441200952,111.67105112087027
94.52214615804127,95.41708286690202
95.38128448003674,96.2762211888975
96.2404228020322,97.13535951089295
97.09956112402766,97.99449783288841
111.635252734005,112.53018944286575
112.49439105600045,113.3893277648612
113.35352937799593,114.24846608685668
114.21266769999139,115.10760440885214
15.667180171646718,16.562116880507478
16.549538448290708,17.444475157151466
17.408676770286174,18.303613479146932
18.267815092281637,19.162751801142395
25.953620080943768,26.848556789804526
26.83597835758776,27.730915066448517
27.695116679583226,28.590053388443984
28.531035046930164,29.425971755790922
91.08559287005941,91.98052957892017
91.94473119205487,92.83966790091563
92.82708946869887,93.72202617755963
93.66300783604581,94.55794454490656
80.82237291541088,81.71730962427164
81.68151123740635,82.57644794626711
82.54064955940181,83.43558626826257
83.37656792674875,84.2715046356095
101.34881282470793,102.24374953356869
102.20795114670341,103.10288785556416
103.06708946869887,103.96202617755962
103.9030078360458,104.79794454490656
135.64468584058096,136.53962254944173
136.48060420792788,137.37554091678865
5.752259536726083,6.6471962455868425
6.564957949424495,7.459894658285255
7.377656362122908,8.272593070983667
8.236794684118374,9.131731392979134
115.04858606733832,115.94352277619907
115.9077243893338,116.80266109819455
116.79008266597778,117.68501937483853
117.64922098797324,118.54415769683399
60.22627314216826,61.12120985102902
61.08541146416373,61.98034817302449
61.96776974080772,62.86270644966848
62.80368810815466,63.69862481701542
12.27706679296191,13.17200350182267
13.043325296363271,13.938262005224031
14.041783346249893,14.936720055110653
14.808041849651254,15.702978558512013
63.662826430150126,64.55776313901089
64.52196475214558,65.41690146100633
140.91561554579638,141.81055225465715
140.91561554579638,141.81055225465715
132.2081325525991,133.10306926145986
133.06727087459456,133.96220758345532
133.92640919659001,134.82134590545078
134.76232756393696,135.65726427279773
22.51706679296191,23.412003501822667
23.3994250696059,24.29436177846666
24.258563391601367,25.153500100462125
25.094481758948305,25.989418467809063
53.37638652085307,54.27132322971383
54.235524842848534,55.130461551709296
55.094663164844,55.98959987370476
55.95380148683947,56.84873819570023
32.849946611556014,33.744883320416776
33.685864978902956,34.58080168776372
34.54500330089842,35.439940009759184
35.40414162289389,36.29907833175465
70.53593300611384,71.43086971497459
71.3950713281093,72.29000803697005
72.25420965010477,73.14914635896552
73.0901280174517,73.98506472631246
118.50835930996871,119.40329601882947
119.36749763196417,120.26243434082492
120.20341599931112,121.09835270817187
121.06255432130658,121.95749103016733
19.126953414277104,20.02189012313786
19.96287178162404,20.8578084904848
20.822010103619505,21.716946812480263
21.68114842561497,22.57608513447573
104.7853661126898,105.68030282155055
105.64450443468526,106.53944114354601
106.50364275668073,107.39857946554149
107.33956112402767,108.23449783288842
121.92169264330204,122.81662935216279
122.78083096529751,123.67576767415827
123.63996928729297,124.53490599615373
124.49910760928843,125.39404431814918
39.67661327822268,40.57154998708344
40.55897155486667,41.453908263727435
41.394889922213615,42.28982663107438
42.25402824420908,43.14896495306984
84.23570624874422,85.13064295760498
85.09484457073968,85.98978127960044
85.95398289273516,86.84891960159591
86.81312121473061,87.70805792359137
140.91561554579638,141.81055225465715
140.91561554579638,141.81055225465715
68.8176563621229,69.71259307098366
69.67679468411836,70.57173139297912
2.6872255231206403,3.5821622319813997
3.453484026522001,4.348420735382761
4.219742529923361,5.114679238784121
4.962781078676196,5.857717787536956
29.390173368925627,30.285110077786385
30.272531645569618,31.167468354430376
31.131669967565085,32.02660667642584
31.99080828956055,32.88574499842131
36.24005999024082,37.134996699101585
37.122418266884814,38.017354975745576
37.98155658888028,38.87649329774104
38.81747495622722,39.712411665087984
97.93547949137461,98.83041620023536
98.77139785872154,99.6663345675823
99.65375613536554,100.5486928442263
100.48967450271248,101.38461121157323
125.3582459312839,126.25318264014466
126.19416429863084,127.08910100749159
127.07652257527484,127.97145928413559
127.91244094262177,128.80737765148254
49.96305318751973,50.857989896380495
50.8221915095152,51.71712821837596
51.681329831510666,52.57626654037143
52.51724819885761,53.41218490771837
43.089946611556016,43.98488332041678
43.94908493355148,44.844021642412244
44.80822325554695,45.70315996440771
45.667361577542415,46.56229828640318
56.812939808834926,57.70787651769569
57.67207813083039,58.567014839691154
58.53121645282586,59.42615316168662
59.390354774821326,60.28529148368209
9.003053187519734,9.897989896380494
9.746091736272568,10.641028445133328
10.535570194322455,11.430506903183215
11.39470851631792,12.28964522517868
73.94926633944716,74.84420304830792
74.80840466144264,75.70334137030339
75.6675429834381,76.56247969229885
76.52668130543356,77.42161801429431
