Start Time,End Time
0.37151927437641724,0.9287981859410431
0.9287981859410431,1.486077097505669
1.486077097505669,2.043356009070295
2.043356009070295,2.6006349206349206
2.6006349206349206,3.1579138321995464
3.1579138321995464,3.7151927437641725
3.7151927437641725,4.272471655328798
4.272471655328798,4.829750566893424
4.829750566893424,5.363809523809524
5.363809523809524,5.921088435374149
5.921088435374149,6.478367346938776
6.478367346938776,7.035646258503402
7.035646258503402,7.592925170068027
7.592925170068027,8.150204081632653
8.150204081632653,8.70748299319728
8.70748299319728,9.264761904761905
9.264761904761905,9.822040816326531
9.822040816326531,10.379319727891156
10.379319727891156,10.936598639455783
10.936598639455783,11.493877551020407
11.493877551020407,12.051156462585034
12.051156462585034,12.60843537414966
12.60843537414966,13.096054421768708
13.096054421768708,13.606893424036281
13.606893424036281,14.117732426303855
14.117732426303855,14.582131519274377
14.582131519274377,15.09297052154195
15.09297052154195,15.62702947845805
15.62702947845805,16.16108843537415
16.16108843537415,16.648707482993196
16.648707482993196,17.159546485260773
17.159546485260773,17.647165532879818
17.647165532879818,18.18122448979592
18.18122448979592,18.715283446712018
18.715283446712018,19.29578231292517
19.29578231292517,19.82984126984127
19.82984126984127,20.36390022675737
20.36390022675737,20.897959183673468
20.897959183673468,21.501678004535147
21.501678004535147,22.058956916099774
22.058956916099774,22.6162358276644
22.6162358276644,23.173514739229024
23.173514739229024,23.707573696145126
23.707573696145126,24.264852607709752
24.264852607709752,24.822131519274375
24.822131519274375,25.379410430839002
25.379410430839002,25.93668934240363
25.93668934240363,26.493968253968255
26.493968253968255,27.051247165532878
27.051247165532878,27.58530612244898
27.58530612244898,28.16580498866213
28.16580498866213,28.746303854875283
28.746303854875283,29.30358276643991
29.30358276643991,29.860861678004536
29.860861678004536,30.37170068027211
30.37170068027211,30.95219954648526
30.95219954648526,31.463038548752834
31.463038548752834,32.066757369614514
32.066757369614514,32.62403628117914
32.62403628117914,33.18131519274377
33.18131519274377,33.69215419501134
33.69215419501134,34.22621315192744
34.22621315192744,34.82993197278912
34.82993197278912,35.41043083900227
35.41043083900227,35.99092970521542
35.99092970521542,36.548208616780045
36.548208616780045,37.08226757369614
37.08226757369614,37.63954648526077
37.63954648526077,38.17360544217687
38.17360544217687,38.70766439909297
38.70766439909297,39.288163265306125
39.288163265306125,39.86866213151927
39.86866213151927,40.40272108843537
40.40272108843537,40.936780045351476
40.936780045351476,41.4940589569161
41.4940589569161,42.05133786848072
42.05133786848072,42.60861678004535
42.60861678004535,43.14267573696145
43.14267573696145,43.699954648526074
43.699954648526074,44.257233560090704
44.257233560090704,44.81451247165533
44.81451247165533,45.37179138321996
45.37179138321996,45.92907029478458
45.92907029478458,46.4863492063492
46.4863492063492,47.04362811791383
47.04362811791383,47.57768707482993
47.57768707482993,48.15818594104309
48.15818594104309,48.71546485260771
48.71546485260771,49.27274376417233
49.27274376417233,49.87646258503401
49.87646258503401,50.43374149659864
50.43374149659864,50.96780045351474
50.96780045351474,51.525079365079364
51.525079365079364,52.05913832199546
52.05913832199546,52.61641723356009
52.61641723356009,53.15047619047619
53.15047619047619,53.707755102040814
53.707755102040814,54.265034013605444
54.265034013605444,54.84553287981859
54.84553287981859,55.3795918367347
55.3795918367347,55.93687074829932
55.93687074829932,56.49414965986394
56.49414965986394,57.05142857142857
57.05142857142857,57.608707482993196
57.608707482993196,58.16598639455783
58.16598639455783,58.700045351473925
58.700045351473925,59.25732426303855
59.25732426303855,59.81460317460318
59.81460317460318,60.3718820861678
60.3718820861678,60.929160997732424
60.929160997732424,61.486439909297054
61.486439909297054,62.02049886621315
62.02049886621315,62.577777777777776
62.577777777777776,63.135056689342406
63.135056689342406,63.69233560090703
63.69233560090703,64.24961451247165
64.24961451247165,64.80689342403628
64.80689342403628,65.36417233560091
65.36417233560091,65.92145124716554
65.92145124716554,66.47873015873016
66.47873015873016,67.03600907029478
67.03600907029478,67.5932879818594
67.5932879818594,68.17378684807257
68.17378684807257,68.73106575963719
68.73106575963719,69.28834467120181
69.28834467120181,69.82240362811791
69.82240362811791,70.37968253968253
70.37968253968253,70.93696145124717
70.93696145124717,71.47102040816327
71.47102040816327,72.05151927437642
72.05151927437642,72.60879818594104
72.60879818594104,73.14285714285714
73.14285714285714,73.70013605442176
73.70013605442176,74.2574149659864
74.2574149659864,74.81469387755102
74.81469387755102,75.37197278911565
75.37197278911565,75.92925170068027
75.92925170068027,76.48653061224489
76.48653061224489,77.06702947845805
77.06702947845805,77.62430839002268
77.62430839002268,78.15836734693877
78.15836734693877,78.7156462585034
78.7156462585034,79.27292517006802
79.27292517006802,79.83020408163266
79.83020408163266,80.38748299319728
80.38748299319728,80.92154195011338
80.92154195011338,81.478820861678
81.478820861678,82.03609977324263
82.03609977324263,82.59337868480726
82.59337868480726,83.15065759637189
83.15065759637189,83.70793650793651
83.70793650793651,84.26521541950113
84.26521541950113,84.7760544217687
84.7760544217687,85.35655328798185
85.35655328798185,85.91383219954649
85.91383219954649,86.49433106575964
86.49433106575964,87.02839002267574
87.02839002267574,87.58566893424036
87.58566893424036,88.16616780045351
88.16616780045351,88.70022675736962
88.70022675736962,89.25750566893424
89.25750566893424,89.81478458049887
89.81478458049887,90.37206349206349
90.37206349206349,90.92934240362811
90.92934240362811,91.48662131519275
91.48662131519275,92.04390022675737
92.04390022675737,92.601179138322
92.601179138322,93.15845804988662
93.15845804988662,93.71573696145124
93.71573696145124,94.27301587301588
94.27301587301588,94.8302947845805
94.8302947845805,95.38757369614513
95.38757369614513,95.94485260770975
95.94485260770975,96.50213151927437
