Peak Time
0.7430385487528345
1.4628571428571429
2.182675736961451
2.670294784580499
3.8312925170068026
4.551111111111111
5.688888888888889
6.849886621315193
7.894784580498866
8.359183673469389
9.079002267573696
10.704399092970522
11.633197278911565
13.351473922902494
13.885532879818594
14.55891156462585
15.51092970521542
15.998548752834466
16.718367346938777
19.06358276643991
19.760181405895693
21.223038548752836
22.175056689342405
23.61469387755102
24.729251700680273
25.26331065759637
25.93668934240363
26.679727891156464
27.376326530612246
28.81596371882086
29.814421768707483
30.278820861678003
31.672018140589568
32.57759637188209
33.065215419501136
34.0172335600907
35.456870748299316
35.92126984126984
37.36090702947846
38.49868480725623
39.2649433106576
39.75256235827664
40.24018140589569
40.72780045351474
41.65659863945578
42.353197278911566
43.51419501133787
44.02503401360544
44.698412698412696
46.393469387755104
46.9275283446712
47.41514739229025
47.972426303854874
48.59936507936508
49.27274376417233
50.20154195011338
50.68916099773243
51.17678004535147
51.919818594104306
52.61641723356009
53.52199546485261
54.52045351473923
55.031292517006804
56.19229024943311
56.888888888888886
57.39972789115646
58.746485260770974
59.9307029478458
60.74340136054422
61.207800453514736
62.136598639455784
62.64743764172336
63.5762358276644
64.50503401360544
65.45705215419501
65.94467120181406
66.94312925170068
67.4075283446712
68.3827664399093
69.79918367346939
70.28680272108843
71.16916099773243
71.95863945578232
73.04997732426304
73.86267573696145
75.97569160997732
76.90448979591837
77.41532879818594
77.87972789115646
78.36734693877551
79.31936507936508
79.80698412698413
80.71256235827664
81.22340136054422
82.31473922902494
83.10421768707484
83.59183673469387
84.4974149659864
84.98503401360544
85.96027210884354
87.3534693877551
88.25904761904762
89.69868480725624
90.25596371882087
90.88290249433106
91.69560090702947
92.62439909297052
93.11201814058957
94.55165532879819
95.0160544217687
95.96807256235827
96.92009070294785
98.10430839002268
99.2885260770975
100.00834467120181
101.16934240362812
101.91238095238096
102.63219954648527
104.9774149659864
105.92943310657597
106.44027210884354
107.32263038548753
107.90312925170068
108.62294784580499
109.73750566893425
110.27156462585035
111.17714285714285
111.94340136054421
112.59356009070295
114.2421768707483
114.9619954648526
115.47283446712018
116.35519274376418
117.33043083900226
118.28244897959183
118.79328798185941
119.3273469387755
119.79174603174603
120.25614512471655
122.13696145124716
123.08897959183673
123.80879818594104
124.78403628117914
125.50385487528345
126.64163265306122
127.84907029478458
128.80108843537414
129.3119274376417
131.21596371882086
131.93578231292517
133.12
134.07201814058956
135.46521541950113
136.39401360544218
137.34603174603174
138.2748299319728
138.7392290249433
139.55192743764172
140.73614512471656
141.6649433106576
142.59374149659865
143.33678004535147
143.8243990929705
144.49777777777777
145.7516553287982
147.16807256235828
148.3522902494331
149.46684807256236
150.69750566893424
151.6263038548753
152.3461224489796
153.01950113378686
153.57678004535148
154.06439909297052
155.24861678004535
155.9219954648526
157.36163265306124
157.82603174603176
158.82448979591837
159.2888888888889
159.77650793650793
161.19292517006804
161.68054421768707
162.40036281179138
163.56136054421768
164.07219954648525
165.41895691609977
165.9762358276644
166.6031746031746
167.41587301587302
167.88027210884354
168.8322902494331
169.31990929705216
169.8771882086168
170.504126984127
171.15428571428572
172.10630385487528
172.59392290249434
173.08154195011338
173.82458049886623
174.521179138322
175.4267573696145
176.42521541950114
176.93605442176872
177.88807256235827
178.79365079365078
179.30448979591836
180.65124716553288
181.8354648526077
182.64816326530612
183.11256235827665
183.60018140589568
184.55219954648527
185.24879818594104
185.7364172335601
186.4562358276644
187.40825396825397
188.36027210884353
189.54448979591837
190.26430839002268
191.21632653061224
192.16834467120182
192.8649433106576
193.35256235827666
194.07238095238094
195.02439909297053
195.97641723356008
196.67301587301588
197.16063492063492
197.88045351473923
