Start Time,End Time
0.4179591836734694,1.0681179138321995
1.0681179138321995,1.7182766439909296
1.7182766439909296,2.391655328798186
2.391655328798186,3.0650340136054424
3.0650340136054424,3.645532879818594
3.645532879818594,4.295691609977324
4.295691609977324,5.015510204081632
5.015510204081632,5.735328798185941
5.735328798185941,6.3854875283446715
6.3854875283446715,7.128526077097506
7.128526077097506,7.825124716553288
7.825124716553288,8.544943310657596
8.544943310657596,9.218321995464853
9.218321995464853,9.93814058956916
9.93814058956916,10.65795918367347
10.65795918367347,11.354557823129252
11.354557823129252,12.051156462585034
12.051156462585034,12.747755102040816
12.747755102040816,13.444353741496599
13.444353741496599,14.164172335600908
14.164172335600908,14.837551020408164
14.837551020408164,15.557369614512472
15.557369614512472,16.253968253968253
16.253968253968253,16.950566893424035
16.950566893424035,17.647165532879818
17.647165532879818,18.36698412698413
18.36698412698413,19.040362811791383
19.040362811791383,19.783401360544218
19.783401360544218,20.456780045351476
20.456780045351476,21.13015873015873
21.13015873015873,21.873197278911565
21.873197278911565,22.569795918367348
22.569795918367348,23.2431746031746
23.2431746031746,23.986213151927437
23.986213151927437,24.706031746031748
24.706031746031748,25.402630385487527
25.402630385487527,26.09922902494331
26.09922902494331,26.79582766439909
26.79582766439909,27.46920634920635
27.46920634920635,28.189024943310656
28.189024943310656,28.908843537414967
28.908843537414967,29.60544217687075
29.60544217687075,30.325260770975056
30.325260770975056,31.02185941043084
31.02185941043084,31.71845804988662
31.71845804988662,32.43827664399093
32.43827664399093,33.13487528344671
33.13487528344671,33.8314739229025
33.8314739229025,34.57451247165533
34.57451247165533,35.247891156462586
35.247891156462586,35.944489795918365
35.944489795918365,36.64108843537415
36.64108843537415,37.33768707482993
37.33768707482993,38.034285714285716
38.034285714285716,38.730884353741494
38.730884353741494,39.42748299319728
39.42748299319728,40.12408163265306
40.12408163265306,40.84390022675737
40.84390022675737,41.54049886621315
41.54049886621315,42.237097505668935
42.237097505668935,42.93369614512471
42.93369614512471,43.653514739229024
43.653514739229024,44.373333333333335
44.373333333333335,45.04671201814059
45.04671201814059,45.743310657596375
45.743310657596375,46.46312925170068
46.46312925170068,47.159727891156464
47.159727891156464,47.809886621315194
47.809886621315194,48.55292517006803
48.55292517006803,49.27274376417233
49.27274376417233,49.96934240362812
49.96934240362812,50.712380952380954
50.712380952380954,51.36253968253968
51.36253968253968,52.082358276643994
52.082358276643994,52.77895691609977
52.77895691609977,53.47555555555556
53.47555555555556,54.33469387755102
54.33469387755102,55.077732426303854
55.077732426303854,55.913650793650795
55.913650793650795,56.6334693877551
56.6334693877551,57.35328798185941
57.35328798185941,58.049886621315196
58.049886621315196,58.746485260770974
58.746485260770974,59.44308390022676
59.44308390022676,60.13968253968254
60.13968253968254,66.13968253968254
167.87020210672426,169.79237999344247
169.79237999344247,62.252698412698415
62.252698412698415,62.97251700680272
62.97251700680272,63.669115646258504
63.669115646258504,64.36571428571429
64.36571428571429,65.06231292517006
65.06231292517006,65.78213151927437
65.78213151927437,66.45551020408163
66.45551020408163,67.17532879818594
67.17532879818594,67.84870748299319
67.84870748299319,68.54530612244898
68.54530612244898,69.26512471655329
69.26512471655329,69.9849433106576
69.9849433106576,70.68154195011338
70.68154195011338,71.37814058956916
71.37814058956916,72.07473922902494
72.07473922902494,72.77133786848073
72.77133786848073,73.51437641723356
73.51437641723356,74.23419501133787
74.23419501133787,74.90757369614512
74.90757369614512,75.55773242630386
75.55773242630386,76.25433106575964
76.25433106575964,76.99736961451246
76.99736961451246,77.69396825396825
77.69396825396825,78.39056689342404
78.39056689342404,79.08716553287982
79.08716553287982,79.76054421768707
79.76054421768707,80.45714285714286
80.45714285714286,81.22340136054422
81.22340136054422,81.87356009070295
81.87356009070295,82.52371882086167
82.52371882086167,83.24353741496599
83.24353741496599,83.84725623582766
83.84725623582766,84.52063492063492
84.52063492063492,85.10113378684807
85.10113378684807,85.79773242630385
85.79773242630385,86.49433106575964
86.49433106575964,87.19092970521542
87.19092970521542,87.8875283446712
87.8875283446712,88.6073469387755
88.6073469387755,89.32716553287982
89.32716553287982,90.00054421768708
90.00054421768708,90.72036281179139
90.72036281179139,91.39374149659864
91.39374149659864,92.0671201814059
92.0671201814059,92.81015873015873
92.81015873015873,93.50675736961452
93.50675736961452,94.22657596371882
94.22657596371882,94.94639455782313
94.94639455782313,95.64299319727891
95.64299319727891,96.29315192743765
96.29315192743765,97.01297052154194
97.01297052154194,97.70956916099773
97.70956916099773,98.42938775510204
98.42938775510204,99.12598639455783
99.12598639455783,99.79936507936507
99.79936507936507,100.54240362811791
100.54240362811791,101.2390022675737
101.2390022675737,101.91238095238096
